doi,name,conceived,performed,analyzed,contributed,wrote,countries,affiliations,text
10.7717/peerj.9,"Stephen L. Macknik",1,0,0,0,0,USA,"Department of Neurosurgery, Barrow Neurological Institute, USA; Department of Neurobiology, Barrow Neurological Institute, USA","Jorge Otero-Millan and Stephen L. Macknik conceived and designed the experiments."
10.7717/peerj.9,"Susana Martinez-Conde",1,0,1,0,1,USA,"Department of Neurobiology, Barrow Neurological Institute, USA","Susana Martinez-Conde conceived and designed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.90,"Gerardo Alvarez-Uria",1,1,1,1,1,India,"Department of Infectious Diseases, Rural Development Trust Hospital, Bathalapalli, AP, India","Gerardo Alvarez-Uria conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.91,"Jason D. Merker",1,1,1,1,1,USA,"Department of Pathology, Stanford University School of Medicine, Stanford, CA, USA","Jason D. Merker conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.91,"Naomi O’Grady",1,0,0,1,1,USA,"Illumina, Inc., San Diego, CA, USA","Naomi O’Grady and Joanne M. Yeakley conceived and designed the experiments, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.91,"Joanne M. Yeakley",1,0,0,1,1,USA,"Illumina, Inc., San Diego, CA, USA","Naomi O’Grady and Joanne M. Yeakley conceived and designed the experiments, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.91,"Linda Gojenola",1,1,0,0,0,USA,"Department of Pathology, Stanford University School of Medicine, Stanford, CA, USA","Linda Gojenola conceived and designed the experiments, performed the experiments."
10.7717/peerj.91,"Mai Dao",0,1,0,0,0,USA,"Department of Pathology, Stanford University School of Medicine, Stanford, CA, USA","Mai Dao performed the experiments."
10.7717/peerj.91,"Ross Lenta",1,1,0,1,0,USA,"Illumina, Inc., San Diego, CA, USA","Ross Lenta conceived and designed the experiments, performed the experiments, contributed reagents/materials/analysis tools."
10.7717/peerj.91,"Iris Schrijver",1,0,1,0,1,USA,"Department of Pathology, Stanford University School of Medicine, Stanford, CA, USA; Department of Pediatrics, Stanford University School of Medicine, Stanford, CA, USA","Iris Schrijver conceived and designed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.92,"Tavis K. Anderson",1,1,1,1,1,USA,"Graduate Program in Ecology and Evolution, Rutgers University, New Brunswick, NJ, USA; Virus and Prion Research Unit, National Animal Disease Center, USDA-ARS, Ames, IA, USA","Tavis K. Anderson conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.92,"Michael V.K. Sukhdeo",0,0,0,1,1,USA,"Department of Ecology, Evolution, and Natural Resources, Rutgers University, New Brunswick, NJ, USA","Michael V.K. Sukhdeo contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.93,"Russell Dinnage",1,1,1,1,1,Canada,"Ecology and Evolutionary Biology, University of Toronto, Toronto, ON, Canada","Russell Dinnage conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.94,"Amber L. Pearson",1,1,1,1,1,"New Zealand","Department of Public Health, University of Otago, Wellington, New Zealand","Amber L. Pearson conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.94,"Nick Wilson",1,0,1,0,1,"New Zealand","Department of Public Health, University of Otago, Wellington, New Zealand","Nick Wilson conceived and designed the experiments, analyzed the data, wrote the paper."
10.7717/peerj.96,"Jay Willis",1,1,1,1,1,UK,"Turnpenny Horsfield Associates, Southampton, UK","Jay Willis conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper."
10.7717/peerj.97,"Maria da Gloria Carvalho",1,1,1,1,0,USA,"National Center for Immunization and Respiratory Diseases, Centers for Disease Control and Prevention, Atlanta, USA","Maria da Gloria Carvalho and Fabiana C. Pimenta conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, supervised much of the experimentation, compiled the data, and edited the paper."
10.7717/peerj.97,"Fabiana C. Pimenta",1,1,1,1,0,USA,"National Center for Immunization and Respiratory Diseases, Centers for Disease Control and Prevention, Atlanta, USA","Maria da Gloria Carvalho and Fabiana C. Pimenta conceived and designed the experiments, performed the experiments, analyzed the data, contributed reagents/materials/analysis tools, supervised much of the experimentation, compiled the data, and edited the paper."
10.7717/peerj.97,"Iaci Moura",0,1,0,0,0,USA,"National Center for Immunization and Respiratory Diseases, Centers for Disease Control and Prevention, Atlanta, USA","Iaci Moura, Alexis Roundtree, Robert E. Gertz Jr, Zhongya Li and Geofrey Jagero performed the experiments."
10.7717/peerj.97,"Alexis Roundtree",0,1,0,0,0,USA,"National Center for Immunization and Respiratory Diseases, Centers for Disease Control and Prevention, Atlanta, USA","Iaci Moura, Alexis Roundtree, Robert E. Gertz Jr, Zhongya Li and Geofrey Jagero performed the experiments."
10.7717/peerj.97,"Robert E. Gertz",0,1,0,0,0,USA,"National Center for Immunization and Respiratory Diseases, Centers for Disease Control and Prevention, Atlanta, USA","Iaci Moura, Alexis Roundtree, Robert E. Gertz Jr, Zhongya Li and Geofrey Jagero performed the experiments."
10.7717/peerj.97,"Zhongya Li",0,1,0,0,0,USA,"National Center for Immunization and Respiratory Diseases, Centers for Disease Control and Prevention, Atlanta, USA","Iaci Moura, Alexis Roundtree, Robert E. Gertz Jr, Zhongya Li and Geofrey Jagero performed the experiments."
10.7717/peerj.97,"Geofrey Jagero",0,1,0,0,0,Kenya,"Kenya Medical Research Institute, Kenya; International Emerging Infections Program, Centers for Disease Control and Prevention, Kenya","Iaci Moura, Alexis Roundtree, Robert E. Gertz Jr, Zhongya Li and Geofrey Jagero performed the experiments."
10.7717/peerj.97,"Godfrey Bigogo",0,0,0,1,0,Kenya,"Kenya Medical Research Institute, Kenya; International Emerging Infections Program, Centers for Disease Control and Prevention, Kenya","Godfrey Bigogo, Muthoni Junghae and Laura Conklin contributed reagents/materials/analysis tools, planned and organized carriage study, facilitated field work."
10.7717/peerj.97,"Muthoni Junghae",0,0,0,1,0,Kenya,"Kenya Medical Research Institute, Kenya; International Emerging Infections Program, Centers for Disease Control and Prevention, Kenya","Godfrey Bigogo, Muthoni Junghae and Laura Conklin contributed reagents/materials/analysis tools, planned and organized carriage study, facilitated field work."
10.7717/peerj.97,"Laura Conklin",0,0,0,1,0,USA,"National Center for Immunization and Respiratory Diseases, Centers for Disease Control and Prevention, Atlanta, USA","Godfrey Bigogo, Muthoni Junghae and Laura Conklin contributed reagents/materials/analysis tools, planned and organized carriage study, facilitated field work."
10.7717/peerj.97,"Daniel R. Feikin",0,0,1,1,0,Kenya,"Kenya Medical Research Institute, Kenya; International Emerging Infections Program, Centers for Disease Control and Prevention, Kenya","Daniel R. Feikin analyzed the data, contributed reagents/materials/analysis tools, supervised fieldwork in Kenya, planned and organized carriage study, facilitated field work, edited manuscript."
10.7717/peerj.97,"Robert F. Breiman",0,0,0,1,0,Kenya,"Kenya Medical Research Institute, Kenya; International Emerging Infections Program, Centers for Disease Control and Prevention, Kenya","Robert F. Breiman contributed reagents/materials/analysis tools, supervised fieldwork in Kenya, planned and organized carriage study, facilitated field work."
10.7717/peerj.97,"Cynthia G. Whitney",0,0,1,1,0,USA,"National Center for Immunization and Respiratory Diseases, Centers for Disease Control and Prevention, Atlanta, USA","Cynthia G. Whitney analyzed the data, contributed reagents/materials/analysis tools, planned and organized carriage study, edited manuscript."
10.7717/peerj.97,"Bernard W. Beall",1,0,1,1,1,USA,"National Center for Immunization and Respiratory Diseases, Centers for Disease Control and Prevention, Atlanta, USA","Bernard W. Beall conceived and designed the experiments, analyzed the data, contributed reagents/materials/analysis tools, wrote the paper, supervised much of the experimentation."
